Person Code,Unit Instance Code,Calocc Code,Surname,Forename,Long Description,Register Event ID,Object ID,Register Event Slot ID,Planned Start Date,Planned End Date,is Positive,Postive Marks,Negative Marks,Usage Code
330,557,2025,Gupta,Michelle,Arabic,146,412,643,2025-01-28,2023-02-04,Y,1,1,Y
377,557,2025,Lopez,Raj,Arabic,146,856,643,2025-01-28,2023-02-04,Y,1,1,Y
415,484,2025,Mthembu,Mark,Chemistry,463,599,437,2025-07-06,2025-05-10,Y,1,1,Y
154,137,2024,Park,Donald,Arts & Crafts,322,557,328,2024-04-29,2024-06-09,N,0,0,A
336,137,2024,Lopez,Francisco,Arts & Crafts,322,396,328,2024-04-29,2024-06-09,N,0,0,A
318,137,2023,Al-Khalil,Marie,Arts & Crafts,322,863,375,2023-04-26,2025-05-02,Y,1,1,P
435,137,2023,White,Linda,Arts & Crafts,322,286,375,2023-04-26,2025-05-02,N,0,0,A
314,137,2023,Esposito,Carmen,Arts & Crafts,322,272,375,2023-04-26,2025-05-02,N,0,0,A
37,137,2023,Kim,Seung-ho,Arts & Crafts,322,199,375,2023-04-26,2025-05-02,N,0,0,A
318,137,2023,Al-Khalil,Marie,Arts & Crafts,322,863,305,2023-07-24,2025-04-28,N,0,0,A
37,137,2023,Kim,Seung-ho,Arts & Crafts,322,199,305,2023-07-24,2025-04-28,N,0,0,A
146,137,2024,Patel,Sergei,Arts & Crafts,322,518,536,2024-06-18,2024-08-27,N,0,0,A
192,137,2024,Wagner,Richard,Arts & Crafts,322,397,779,2024-01-29,2023-12-19,Y,1,1,P
225,137,2024,Robert,Elena,Arts & Crafts,322,924,779,2024-01-29,2023-12-19,Y,1,1,P
154,137,2024,Park,Donald,Arts & Crafts,322,557,779,2024-01-29,2023-12-19,Y,1,1,P
225,503,2023,Robert,Elena,Linear Algebra,984,924,99,2023-06-09,2025-07-24,Y,1,1,P
2,503,2025,Lee,Valeria,Linear Algebra,984,179,213,2025-03-22,2023-12-20,Y,1,1,P
2,503,2023,Lee,Valeria,Linear Algebra,984,179,89,2023-05-10,2024-04-07,N,0,0,A
2,503,2023,Lee,Valeria,Linear Algebra,984,179,937,2023-02-04,2024-09-20,Y,1,1,P
154,503,2023,Park,Donald,Linear Algebra,984,557,914,2023-09-02,2024-01-23,Y,1,1,P
314,991,2023,Esposito,Carmen,Business Intelligence,543,272,724,2023-11-02,2025-07-28,Y,1,1,P
314,991,2023,Esposito,Carmen,Business Intelligence,543,272,839,2023-02-02,2024-09-19,Y,1,1,P
314,991,2025,Esposito,Carmen,Business Intelligence,543,272,794,2025-01-17,2023-10-30,Y,1,1,P
468,991,2024,Ben-Khalil,Nathalie,Business Intelligence,543,881,14,2024-12-18,2024-10-20,Y,1,1,P
120,991,2024,Smith,Elena,Business Intelligence,543,797,14,2024-12-18,2024-10-20,~,0,1,Z
468,991,2024,Ben-Khalil,Nathalie,Business Intelligence,886,881,33,2024-07-02,2024-08-11,Y,1,1,P
314,991,2023,Esposito,Carmen,Business Intelligence,886,272,700,2023-02-01,2024-05-15,Y,1,1,P
468,991,2024,Ben-Khalil,Nathalie,Business Intelligence,886,881,393,2024-08-01,2024-12-19,N,0,0,A
120,991,2024,Smith,Elena,Business Intelligence,886,797,393,2024-08-01,2024-12-19,N,0,0,A
314,991,2024,Esposito,Carmen,Business Intelligence,886,272,1075,2024-12-09,2024-03-12,Y,1,1,P
282,557,2024,Flores,Marco,Arabic,687,463,452,2024-12-19,2023-09-12,Y,1,1,Y
131,557,2024,Agarwal,Ruvimbo,Arabic,687,788,452,2024-12-19,2023-09-12,Y,1,1,Y
150,581,2024,Lewis,Efua,Religious Studies,182,908,996,2024-08-04,2025-03-16,Y,1,1,P
199,840,2024,Garcia,Kwaku,Cloud Computing,236,432,399,2024-01-04,2025-03-08,Y,1,1,P
498,840,2025,Petrov,Michelle,Cloud Computing,236,185,676,2025-05-27,2024-07-29,Y,1,1,P
28,840,2023,Ben-Khalil,Kojo,Cloud Computing,236,974,105,2023-08-23,2023-02-17,N,0,0,A
498,840,2023,Petrov,Michelle,Cloud Computing,236,185,105,2023-08-23,2023-02-17,Y,1,1,P
199,840,2023,Garcia,Kwaku,Cloud Computing,236,432,105,2023-08-23,2023-02-17,Y,1,1,P
199,840,2024,Garcia,Kwaku,Cloud Computing,236,432,1122,2024-06-18,2024-09-28,Y,1,1,P
161,840,2023,Robert,Tatiana,Cloud Computing,716,515,227,2023-01-27,2024-04-11,Y,1,1,P
18,840,2023,Durand,Charles,Cloud Computing,716,376,227,2023-01-27,2024-04-11,Y,1,1,P
18,840,2025,Durand,Charles,Cloud Computing,716,376,316,2025-05-27,2024-07-29,Y,1,1,P
297,840,2024,Verma,Jessica,Cloud Computing,716,698,341,2024-04-29,2023-06-11,Y,1,1,P
161,840,2023,Robert,Tatiana,Cloud Computing,716,515,1086,2023-04-26,2023-08-24,Y,1,1,P
297,840,2023,Verma,Jessica,Cloud Computing,716,698,1086,2023-04-26,2023-08-24,Y,1,1,P
317,840,2023,Lebedev,Takeshi,Cloud Computing,716,954,855,2023-07-24,2025-08-02,Y,1,1,P
161,840,2023,Robert,Tatiana,Cloud Computing,716,515,855,2023-07-24,2025-08-02,Y,1,1,P
18,840,2023,Durand,Charles,Cloud Computing,716,376,855,2023-07-24,2025-08-02,Y,1,1,P
460,492,2023,Jackson,Kofi,Italian,726,912,175,2023-05-08,2023-06-10,Y,1,1,P
307,492,2023,Park,Helen,Italian,726,423,175,2023-05-08,2023-06-10,Y,1,1,P
414,492,2023,Salem,Rutendo,Italian,726,887,175,2023-05-08,2023-06-10,Y,1,1,P
209,492,2023,Yoon,Sakura,Italian,726,546,1040,2023-11-03,2023-05-01,Y,1,1,P
175,492,2023,Li,Fatima,Italian,726,20,869,2023-05-03,2025-06-25,Y,1,1,P
217,492,2023,Bianchi,Christopher,Italian,726,687,869,2023-05-03,2025-06-25,Y,1,1,P
353,492,2023,Flores,Natalia,Italian,726,556,869,2023-05-03,2025-06-25,Y,1,1,O
310,492,2023,Williams,Valentina,Italian,726,322,869,2023-05-03,2025-06-25,Y,1,1,P
382,492,2023,Garcia,So-young,Italian,726,236,869,2023-05-03,2025-06-25,Y,1,1,P
175,492,2024,Li,Fatima,Italian,726,20,858,2024-06-07,2025-07-07,Y,1,1,P
460,492,2024,Jackson,Kofi,Italian,726,912,858,2024-06-07,2025-07-07,Y,1,1,P
353,492,2024,Flores,Natalia,Italian,726,556,858,2024-06-07,2025-07-07,Y,1,1,O
460,492,2023,Jackson,Kofi,Italian,726,912,974,2023-02-21,2025-03-13,Y,1,1,P
24,1764,2023,Liu,Dieter,Music Theory,20,935,953,2023-08-12,2023-10-07,Y,1,1,O
310,1764,2023,Williams,Valentina,Music Theory,20,322,953,2023-08-12,2023-10-07,Y,1,1,O
476,1764,2024,Mthembu,Klaus,Music Theory,20,99,540,2024-05-04,2024-06-19,Y,1,1,O
209,1764,2024,Yoon,Sakura,Music Theory,20,546,540,2024-05-04,2024-06-19,Y,1,1,O
307,1764,2025,Park,Helen,Music Theory,20,423,398,2025-05-04,2024-08-21,Y,1,1,O
476,1764,2025,Mthembu,Klaus,Music Theory,20,99,614,2025-07-17,2024-02-11,Y,1,1,O
69,1148,2023,Cho,James,Music Theory,20,716,953,2023-08-12,2023-10-07,Y,1,1,O
358,1148,2023,Al-Rashid,Michelle,Music Theory,20,832,953,2023-08-12,2023-10-07,Y,1,1,O
372,1148,2023,Ben-Khalil,Ruth,Music Theory,20,815,953,2023-08-12,2023-10-07,N,0,0,A
478,1148,2023,Watanabe,Dina,Music Theory,20,871,953,2023-08-12,2023-10-07,Y,1,1,O
259,1148,2023,Jimenez,Yuki,Music Theory,20,444,953,2023-08-12,2023-10-07,Y,1,1,O
212,1148,2023,Verma,Francesca,Music Theory,20,223,953,2023-08-12,2023-10-07,Y,1,1,O
223,1148,2023,Diaz,Arjun,Music Theory,20,193,953,2023-08-12,2023-10-07,Y,1,1,O
152,1148,2024,Gonzalez,Kenneth,Music Theory,20,508,540,2024-05-04,2024-06-19,Y,1,1,O
69,1148,2025,Cho,James,Music Theory,20,716,398,2025-05-04,2024-08-21,Y,1,1,O
142,1148,2025,Nair,Sarah,Music Theory,20,226,398,2025-05-04,2024-08-21,Y,1,1,O
10,1148,2025,Cho,Zainab,Music Theory,20,375,398,2025-05-04,2024-08-21,Y,1,1,O
335,1148,2025,Anderson,Dong-hyun,Music Theory,20,929,398,2025-05-04,2024-08-21,Y,1,1,O
431,1148,2025,Wu,Tinashe,Music Theory,20,840,398,2025-05-04,2024-08-21,Y,1,1,O
452,1148,2025,Ben-Salem,Kevin,Music Theory,20,310,398,2025-05-04,2024-08-21,Y,1,1,O
379,1148,2025,Gomez,Carlos,Music Theory,20,733,398,2025-05-04,2024-08-21,Y,1,1,O
114,1148,2025,Flores,Yang,Music Theory,20,685,398,2025-05-04,2024-08-21,Y,1,1,O
134,1148,2025,Al-Khalil,Yuki,Music Theory,20,481,614,2025-07-17,2024-02-11,Y,1,1,O
55,1148,2025,Jang,Khadija,Music Theory,20,589,614,2025-07-17,2024-02-11,Y,1,1,O
100,1148,2024,Lopez,Sarah,Music Theory,20,650,983,2024-05-02,2023-03-20,Y,1,1,O
431,1148,2024,Wu,Tinashe,Music Theory,20,840,983,2024-05-02,2023-03-20,Y,1,1,O
379,1148,2024,Gomez,Carlos,Music Theory,20,733,983,2024-05-02,2023-03-20,Y,1,1,O
368,1148,2024,Lee,Min-jun,Music Theory,20,205,983,2024-05-02,2023-03-20,Y,1,1,O
203,1148,2024,Verma,Joseph,Music Theory,20,886,983,2024-05-02,2023-03-20,Y,1,1,O
114,1148,2024,Flores,Yang,Music Theory,20,685,983,2024-05-02,2023-03-20,Y,1,1,O
100,1148,2025,Lopez,Sarah,Music Theory,897,650,664,2025-05-14,2025-04-18,Y,1,1,O
119,1148,2025,Thomas,Rafael,Music Theory,897,614,664,2025-05-14,2025-04-18,Y,1,1,O
41,1148,2025,Robinson,Dmitri,Music Theory,897,279,664,2025-05-14,2025-04-18,Y,1,1,O
409,1148,2025,Takahashi,Raj,Music Theory,897,984,664,2025-05-14,2025-04-18,Y,1,1,O
409,1148,2023,Takahashi,Raj,Music Theory,897,984,1085,2023-07-31,2024-07-03,Y,1,1,O
203,1148,2023,Verma,Joseph,Music Theory,897,886,1085,2023-07-31,2024-07-03,Y,1,1,O
69,1148,2024,Cho,James,Music Theory,897,716,872,2024-04-20,2025-04-13,Y,1,1,O
358,1148,2024,Al-Rashid,Michelle,Music Theory,897,832,872,2024-04-20,2025-04-13,Y,1,1,O
372,1148,2024,Ben-Khalil,Ruth,Music Theory,897,815,872,2024-04-20,2025-04-13,N,0,0,A
259,1148,2024,Jimenez,Yuki,Music Theory,897,444,872,2024-04-20,2025-04-13,Y,1,1,O
203,1148,2024,Verma,Joseph,Music Theory,897,886,543,2024-04-14,2023-02-15,Y,1,1,O
212,1148,2024,Verma,Francesca,Music Theory,897,223,543,2024-04-14,2023-02-15,Y,1,1,O
223,1148,2024,Diaz,Arjun,Music Theory,897,193,543,2024-04-14,2023-02-15,Y,1,1,O
357,1148,2024,Wu,Michelle,Music Theory,897,363,486,2024-10-08,2024-05-16,Y,1,1,O
155,1148,2024,White,Jose,Music Theory,897,101,486,2024-10-08,2024-05-16,Y,1,1,O
41,1148,2024,Robinson,Dmitri,Music Theory,897,279,486,2024-10-08,2024-05-16,Y,1,1,O
134,1148,2024,Al-Khalil,Yuki,Music Theory,897,481,486,2024-10-08,2024-05-16,Y,1,1,O
55,1148,2024,Jang,Khadija,Music Theory,897,589,486,2024-10-08,2024-05-16,Y,1,1,O
393,1148,2024,Taylor,Li,Music Theory,897,834,486,2024-10-08,2024-05-16,Y,1,1,O
179,1556,2024,Mohamed,Claire,Information Technology,199,143,519,2024-04-20,2025-04-13,Y,1,1,O
286,1556,2024,Okonkwo,Farid,Information Technology,199,312,519,2024-04-20,2025-04-13,Y,1,1,O
344,1556,2024,Sanchez,Diego,Information Technology,199,652,291,2024-10-08,2024-05-16,Y,1,1,O
70,1556,2024,Brown,Rafael,Information Technology,199,141,291,2024-10-08,2024-05-16,Y,1,1,O
286,1556,2023,Okonkwo,Farid,Information Technology,65,312,62,2023-08-12,2023-10-07,Y,1,1,O
67,1556,2024,Cho,Lucia,Information Technology,65,525,342,2024-05-02,2023-03-20,Y,1,1,O
193,492,2024,Sanchez,Wang,Italian,99,748,992,2024-07-30,2024-11-19,Y,1,1,P
32,492,2024,Müller,Huang,Italian,99,543,992,2024-07-30,2024-11-19,Y,1,1,P
436,492,2024,Nnamani,Wolfgang,Italian,99,621,992,2024-07-30,2024-11-19,N,0,0,A
460,492,2025,Jackson,Kofi,Italian,99,912,920,2025-01-05,2025-02-21,N,0,0,A
353,492,2025,Flores,Natalia,Italian,99,556,920,2025-01-05,2025-02-21,N,0,0,A
193,492,2024,Sanchez,Wang,Italian,99,748,901,2024-11-04,2023-10-09,N,0,0,A
209,492,2024,Yoon,Sakura,Italian,99,546,901,2024-11-04,2023-10-09,N,0,0,A
129,492,2023,Lewis,Ursula,Italian,99,37,1012,2023-07-13,2023-04-21,N,0,0,A
24,492,2023,Liu,Dieter,Italian,99,935,1012,2023-07-13,2023-04-21,N,0,0,A
310,492,2023,Williams,Valentina,Italian,99,322,1012,2023-07-13,2023-04-21,N,0,0,A
382,492,2023,Garcia,So-young,Italian,99,236,1012,2023-07-13,2023-04-21,Y,1,1,P
414,492,2023,Salem,Rutendo,Italian,99,887,1012,2023-07-13,2023-04-21,Y,1,1,P
476,492,2025,Mthembu,Klaus,Italian,99,99,66,2025-02-06,2025-07-12,N,0,0,A
209,492,2025,Yoon,Sakura,Italian,99,546,66,2025-02-06,2025-07-12,Y,1,1,P
32,1764,2025,Müller,Huang,Music Theory,897,543,664,2025-05-14,2025-04-18,Y,1,1,O
217,1764,2023,Bianchi,Christopher,Music Theory,897,687,1085,2023-07-31,2024-07-03,Y,1,1,O
310,1764,2023,Williams,Valentina,Music Theory,897,322,1085,2023-07-31,2024-07-03,Y,1,1,O
307,1764,2024,Park,Helen,Music Theory,897,423,872,2024-04-20,2025-04-13,Y,1,1,O
24,1764,2024,Liu,Dieter,Music Theory,897,935,543,2024-04-14,2023-02-15,Y,1,1,O
217,1764,2024,Bianchi,Christopher,Music Theory,897,687,543,2024-04-14,2023-02-15,Y,1,1,O
310,1764,2024,Williams,Valentina,Music Theory,897,322,543,2024-04-14,2023-02-15,N,0,0,A
129,1764,2024,Lewis,Ursula,Music Theory,897,37,543,2024-04-14,2023-02-15,Y,1,1,O
198,891,2023,Johnson,Arjun,Journalism,646,640,1087,2023-01-13,2023-04-05,Y,1,1,P
199,891,2023,Garcia,Kwaku,Journalism,646,432,1087,2023-01-13,2023-04-05,Y,1,1,P
14,891,2023,Yang,Luis,Journalism,137,931,273,2023-03-03,2024-06-28,Y,1,1,P
265,891,2023,Esposito,Yaw,Journalism,137,231,273,2023-03-03,2024-06-28,Y,1,1,P
455,891,2025,Rodriguez,Sarah,Journalism,137,7,525,2025-04-26,2024-12-16,Y,1,1,P
236,891,2025,Thomas,Betty,Journalism,137,212,525,2025-04-26,2024-12-16,Y,1,1,P
327,891,2025,Ben-Khalil,Kenneth,Journalism,137,737,525,2025-04-26,2024-12-16,Y,1,1,P
176,891,2025,Clark,Kwaku,Journalism,137,71,525,2025-04-26,2024-12-16,Y,1,1,P
68,891,2025,Wu,Yuki,Journalism,231,293,1029,2025-01-28,2023-02-04,N,0,0,A
165,891,2025,Ben-Said,Marco,Journalism,231,465,1029,2025-01-28,2023-02-04,Y,1,1,P
474,891,2024,Müller,Michael,Journalism,231,137,0,2024-11-07,2023-07-27,N,0,0,A
236,891,2024,Thomas,Betty,Journalism,231,212,0,2024-11-07,2023-07-27,N,0,0,A
317,891,2024,Lebedev,Takeshi,Journalism,462,954,1015,2024-10-10,2023-04-06,Y,1,1,P
198,891,2024,Johnson,Arjun,Journalism,462,640,1015,2024-10-10,2023-04-06,Y,1,1,P
236,891,2024,Thomas,Betty,Journalism,462,212,1015,2024-10-10,2023-04-06,Y,1,1,P
180,891,2024,Sokolov,Susan,Journalism,462,267,1015,2024-10-10,2023-04-06,Y,1,1,P
474,1798,2025,Müller,Michael,Algorithms,280,137,660,2025-02-25,2023-01-19,Y,1,1,P
232,1798,2025,Johnson,Wei,Algorithms,280,504,660,2025-02-25,2023-01-19,Y,1,1,P
462,1798,2025,Agarwal,Mohamed,Algorithms,280,182,660,2025-02-25,2023-01-19,Y,1,1,P
199,1798,2025,Garcia,Kwaku,Algorithms,280,432,660,2025-02-25,2023-01-19,Y,1,1,P
53,1798,2023,Rodriguez,Aisha,Algorithms,856,951,20,2023-03-25,2025-01-27,Y,1,1,P
18,1798,2024,Durand,Charles,Algorithms,856,376,414,2024-11-10,2025-07-30,Y,1,1,P
68,1798,2024,Wu,Yuki,Algorithms,856,293,414,2024-11-10,2025-07-30,N,0,0,A
165,1798,2024,Ben-Said,Marco,Algorithms,856,465,414,2024-11-10,2025-07-30,N,0,0,A
375,1798,2024,Becker,Tariq,Algorithms,856,860,414,2024-11-10,2025-07-30,Y,1,1,P
198,1798,2024,Johnson,Arjun,Algorithms,856,640,952,2024-09-15,2024-02-06,Y,1,1,P
18,1798,2024,Durand,Charles,Algorithms,856,376,642,2024-10-07,2025-07-03,Y,1,1,P
68,1798,2024,Wu,Yuki,Algorithms,856,293,642,2024-10-07,2025-07-03,N,0,0,A
413,1798,2024,Ruiz,Ursula,Algorithms,856,727,642,2024-10-07,2025-07-03,Y,1,1,P
459,1798,2024,Al-Mahmoud,Lisa,Algorithms,856,213,642,2024-10-07,2025-07-03,Y,1,1,P
375,1798,2024,Becker,Tariq,Algorithms,856,860,642,2024-10-07,2025-07-03,Y,1,1,P
474,1798,2024,Müller,Michael,Algorithms,856,137,595,2024-04-26,2023-08-07,Y,1,1,P
232,1798,2024,Johnson,Wei,Algorithms,856,504,595,2024-04-26,2023-08-07,Y,1,1,P
462,1798,2024,Agarwal,Mohamed,Algorithms,856,182,595,2024-04-26,2023-08-07,Y,1,1,P
199,1798,2024,Garcia,Kwaku,Algorithms,856,432,595,2024-04-26,2023-08-07,Y,1,1,P
455,1798,2023,Rodriguez,Sarah,Algorithms,856,7,829,2023-06-23,2025-08-08,Y,1,1,L
269,1798,2023,Ramirez,Chiedza,Algorithms,856,664,829,2023-06-23,2025-08-08,Y,1,1,P
474,1798,2025,Müller,Michael,Algorithms,856,137,532,2025-08-29,2023-12-05,N,0,0,A
68,1798,2025,Wu,Yuki,Algorithms,856,293,532,2025-08-29,2023-12-05,N,0,0,A
413,1798,2025,Ruiz,Ursula,Algorithms,856,727,532,2025-08-29,2023-12-05,Y,1,1,P
28,1798,2025,Ben-Khalil,Kojo,Algorithms,856,974,532,2025-08-29,2023-12-05,N,0,0,A
7,1798,2025,Becker,Chen,Algorithms,856,522,532,2025-08-29,2023-12-05,Y,1,1,P
232,1798,2025,Johnson,Wei,Algorithms,856,504,532,2025-08-29,2023-12-05,Y,1,1,P
462,1798,2025,Agarwal,Mohamed,Algorithms,856,182,532,2025-08-29,2023-12-05,Y,1,1,P
498,1798,2025,Petrov,Michelle,Algorithms,856,185,532,2025-08-29,2023-12-05,Y,1,1,P
18,1798,2025,Durand,Charles,Algorithms,860,376,465,2025-01-31,2024-07-01,Y,1,1,P
68,1798,2025,Wu,Yuki,Algorithms,860,293,465,2025-01-31,2024-07-01,Y,1,1,P
28,1798,2025,Ben-Khalil,Kojo,Algorithms,860,974,465,2025-01-31,2024-07-01,N,0,0,A
7,1798,2025,Becker,Chen,Algorithms,860,522,465,2025-01-31,2024-07-01,Y,1,1,P
459,1798,2025,Al-Mahmoud,Lisa,Algorithms,860,213,465,2025-01-31,2024-07-01,Y,1,1,P
462,1798,2025,Agarwal,Mohamed,Algorithms,860,182,465,2025-01-31,2024-07-01,Y,1,1,P
498,1798,2025,Petrov,Michelle,Algorithms,860,185,465,2025-01-31,2024-07-01,Y,1,1,P
199,1798,2023,Garcia,Kwaku,Algorithms,860,432,837,2023-06-04,2023-11-26,Y,1,1,P
269,1798,2023,Ramirez,Chiedza,Algorithms,860,664,600,2023-01-08,2024-08-09,Y,1,1,L
53,1798,2023,Rodriguez,Aisha,Algorithms,860,951,600,2023-01-08,2024-08-09,N,0,0,A
265,1798,2023,Esposito,Yaw,Algorithms,860,231,600,2023-01-08,2024-08-09,Y,1,1,P
198,1798,2024,Johnson,Arjun,Algorithms,860,640,402,2024-07-03,2023-05-07,N,0,0,A
199,1798,2024,Garcia,Kwaku,Algorithms,860,432,402,2024-07-03,2023-05-07,N,0,0,A
236,1798,2024,Thomas,Betty,Algorithms,860,212,1044,2024-10-09,2025-04-29,N,0,0,A
199,1798,2024,Garcia,Kwaku,Algorithms,860,432,1044,2024-10-09,2025-04-29,Y,1,1,P
236,1798,2023,Thomas,Betty,Algorithms,860,212,236,2023-01-20,2025-04-14,N,0,0,A
176,1798,2023,Clark,Kwaku,Algorithms,860,71,236,2023-01-20,2025-04-14,N,0,0,A
455,1798,2025,Rodriguez,Sarah,Algorithms,860,7,391,2025-07-03,2025-08-06,Y,1,1,P
236,1798,2025,Thomas,Betty,Algorithms,860,212,391,2025-07-03,2025-08-06,Y,1,1,P
176,1798,2025,Clark,Kwaku,Algorithms,860,71,391,2025-07-03,2025-08-06,Y,1,1,P
474,1798,2023,Müller,Michael,Algorithms,860,137,343,2023-12-27,2025-03-22,Y,1,1,P
161,1798,2023,Robert,Tatiana,Algorithms,860,515,343,2023-12-27,2025-03-22,N,0,0,A
18,1798,2023,Durand,Charles,Algorithms,860,376,343,2023-12-27,2025-03-22,Y,1,1,P
413,1798,2023,Ruiz,Ursula,Algorithms,860,727,343,2023-12-27,2025-03-22,Y,1,1,P
28,1798,2023,Ben-Khalil,Kojo,Algorithms,860,974,343,2023-12-27,2025-03-22,N,0,0,A
7,1798,2023,Becker,Chen,Algorithms,860,522,343,2023-12-27,2025-03-22,N,0,0,A
232,1798,2023,Johnson,Wei,Algorithms,860,504,343,2023-12-27,2025-03-22,N,0,0,A
462,1798,2023,Agarwal,Mohamed,Algorithms,860,182,343,2023-12-27,2025-03-22,Y,1,1,P
199,1798,2023,Garcia,Kwaku,Algorithms,860,432,343,2023-12-27,2025-03-22,Y,1,1,P
68,1798,2024,Wu,Yuki,Algorithms,640,293,775,2024-06-21,2023-06-21,Y,1,1,P
413,1798,2024,Ruiz,Ursula,Algorithms,640,727,775,2024-06-21,2023-06-21,Y,1,1,P
109,1798,2024,Durand,Pierre,Algorithms,640,426,775,2024-06-21,2023-06-21,Y,1,1,P
28,1798,2024,Ben-Khalil,Kojo,Algorithms,640,974,775,2024-06-21,2023-06-21,Y,1,1,P
165,1798,2024,Ben-Said,Marco,Algorithms,640,465,775,2024-06-21,2023-06-21,Y,1,1,P
317,1798,2023,Lebedev,Takeshi,Algorithms,640,954,663,2023-11-11,2023-07-10,Y,1,1,P
236,1798,2023,Thomas,Betty,Algorithms,640,212,663,2023-11-11,2023-07-10,Y,1,1,P
180,1798,2023,Sokolov,Susan,Algorithms,640,267,663,2023-11-11,2023-07-10,Y,1,1,P
176,1798,2023,Clark,Kwaku,Algorithms,640,71,663,2023-11-11,2023-07-10,Y,1,1,P
68,1798,2025,Wu,Yuki,Algorithms,640,293,706,2025-08-02,2024-10-09,N,0,0,A
165,1798,2025,Ben-Said,Marco,Algorithms,640,465,706,2025-08-02,2024-10-09,N,0,0,A
269,1798,2023,Ramirez,Chiedza,Algorithms,640,664,280,2023-07-20,2024-05-18,Y,1,1,L
53,1798,2023,Rodriguez,Aisha,Algorithms,640,951,280,2023-07-20,2024-05-18,N,0,0,A
265,1798,2023,Esposito,Yaw,Algorithms,640,231,280,2023-07-20,2024-05-18,Y,1,1,P
317,1798,2023,Lebedev,Takeshi,Algorithms,640,954,1096,2023-07-02,2025-06-26,N,0,0,A
407,1798,2023,Kumar,Thomas,Algorithms,640,15,1096,2023-07-02,2025-06-26,Y,1,1,P
176,1798,2023,Clark,Kwaku,Algorithms,640,71,1096,2023-07-02,2025-06-26,Y,1,1,P
317,1798,2024,Lebedev,Takeshi,Algorithms,737,954,712,2024-10-30,2024-03-19,Y,1,1,Y
455,1798,2024,Rodriguez,Sarah,Algorithms,737,7,712,2024-10-30,2024-03-19,Y,1,1,Y
14,1798,2024,Yang,Luis,Algorithms,737,931,712,2024-10-30,2024-03-19,Y,1,1,Y
297,1798,2024,Verma,Jessica,Algorithms,737,698,712,2024-10-30,2024-03-19,Y,1,1,Y
327,1798,2024,Ben-Khalil,Kenneth,Algorithms,737,737,712,2024-10-30,2024-03-19,Y,1,1,Y
463,1798,2024,Sidorov,Christopher,Algorithms,737,732,712,2024-10-30,2024-03-19,Y,1,1,Y
176,1798,2024,Clark,Kwaku,Algorithms,737,71,712,2024-10-30,2024-03-19,Y,1,1,Y
53,1798,2024,Rodriguez,Aisha,Algorithms,737,951,861,2024-12-23,2024-10-08,Y,1,1,Y
14,1798,2024,Yang,Luis,Algorithms,737,931,861,2024-12-23,2024-10-08,Y,1,1,Y
109,1798,2024,Durand,Pierre,Algorithms,737,426,861,2024-12-23,2024-10-08,Y,1,1,Y
459,1798,2024,Al-Mahmoud,Lisa,Algorithms,737,213,861,2024-12-23,2024-10-08,Y,1,1,Y
265,1798,2024,Esposito,Yaw,Algorithms,737,231,861,2024-12-23,2024-10-08,Y,1,1,Y
317,1798,2025,Lebedev,Takeshi,Algorithms,737,954,667,2025-08-18,2025-03-17,Y,1,1,Y
455,1798,2025,Rodriguez,Sarah,Algorithms,737,7,667,2025-08-18,2025-03-17,Y,1,1,Y
232,1798,2025,Johnson,Wei,Algorithms,737,504,667,2025-08-18,2025-03-17,Y,1,1,Y
327,1798,2025,Ben-Khalil,Kenneth,Algorithms,737,737,667,2025-08-18,2025-03-17,Y,1,1,Y
176,1798,2025,Clark,Kwaku,Algorithms,737,71,667,2025-08-18,2025-03-17,Y,1,1,Y
188,1798,2025,Nair,Rosa,Algorithms,737,580,811,2025-07-06,2023-03-19,Y,1,1,Y
269,1798,2025,Ramirez,Chiedza,Algorithms,737,664,811,2025-07-06,2023-03-19,Y,1,1,Y
53,1798,2025,Rodriguez,Aisha,Algorithms,737,951,811,2025-07-06,2023-03-19,Y,1,1,Y
265,1798,2025,Esposito,Yaw,Algorithms,737,231,811,2025-07-06,2023-03-19,Y,1,1,Y
455,1798,2023,Rodriguez,Sarah,Algorithms,737,7,1003,2023-06-19,2024-08-06,Y,1,1,Y
269,1798,2023,Ramirez,Chiedza,Algorithms,737,664,1003,2023-06-19,2024-08-06,Y,1,1,Y
68,1798,2023,Wu,Yuki,Algorithms,737,293,1003,2023-06-19,2024-08-06,Y,1,1,Y
53,1798,2023,Rodriguez,Aisha,Algorithms,737,951,1003,2023-06-19,2024-08-06,Y,1,1,Y
14,1798,2023,Yang,Luis,Algorithms,737,931,1003,2023-06-19,2024-08-06,Y,1,1,Y
236,1798,2025,Thomas,Betty,Algorithms,737,212,867,2025-04-15,2023-08-12,Y,1,1,Y
327,1798,2025,Ben-Khalil,Kenneth,Algorithms,737,737,867,2025-04-15,2023-08-12,Y,1,1,Y
176,1798,2025,Clark,Kwaku,Algorithms,737,71,867,2025-04-15,2023-08-12,Y,1,1,Y
474,547,2024,Müller,Michael,System Administration,683,137,58,2024-02-20,2025-06-10,Y,1,1,P
198,547,2024,Johnson,Arjun,System Administration,683,640,58,2024-02-20,2025-06-10,Y,1,1,P
462,547,2024,Agarwal,Mohamed,System Administration,683,182,58,2024-02-20,2025-06-10,Y,1,1,P
199,547,2024,Garcia,Kwaku,System Administration,683,432,58,2024-02-20,2025-06-10,Y,1,1,P
